,bathrooms,bedrooms,interest_level,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,price
101971,1.0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3230
101972,2.0,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4975
101973,1.0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
101975,3.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9750
101977,2.0,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3535
101978,1.0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
101980,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
101982,2.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
101984,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
101985,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1575
101986,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2350
101988,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
101989,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
101992,1.0,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5500
101993,1.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3092
101994,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
101995,1.0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2850
101996,1.0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,2550
101997,2.0,3,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,5678
101999,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3895
102006,1.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3775
102008,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
102013,1.0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
102025,1.0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4500
102027,1.0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2300
102029,1.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1879
102033,1.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3495
102048,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438
102049,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
102053,2.0,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,4500
102054,1.0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2885
102055,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3095
102057,1.0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2250
102059,2.0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300
102060,2.0,3,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5600
102063,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
102064,1.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2280
102065,1.0,3,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4095
102073,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,2608
102079,2.0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7695
102080,1.0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3395
102086,2.0,3,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,16000
102087,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214
102088,1.0,3,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3600
102099,1.0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3695
102100,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3050
102101,2.0,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7769
102102,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795
102104,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395
102105,1.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,2599
102106,1.0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5695
102108,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895
102110,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850
102112,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
102114,1.0,3,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,3000
102116,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3945
102118,2.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5649
102119,1.0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2490
102120,3.0,3,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8000
102121,1.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3300
102123,1.0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3350
102124,1.0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,2765
102126,1.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2895
102127,2.0,2,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,3895
102130,1.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1675
102133,1.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2850
102136,1.0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3050
102142,1.0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2795
102145,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750
102147,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825
102149,1.0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3370
102151,1.0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2095
102154,2.0,2,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,5345
102155,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875
102156,1.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1350
102158,2.0,3,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,10000
102159,1.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6200
102164,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500
102166,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2125
102168,1.0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2175
102172,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3850
102175,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
102176,1.0,3,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4775
102177,1.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2970
102178,2.0,2,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5500
102181,1.0,2,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3695
102185,2.0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5800
102188,1.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3100
102189,2.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3895
102193,2.0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095
102195,1.0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3595
102197,1.0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3500
102198,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225
102200,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1500
102203,1.0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4800
102204,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2050
102210,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625
102211,1.0,2,2,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2675
102216,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
102222,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3250
102224,1.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4095
102225,1.0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4200
102229,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2933
102230,1.0,3,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2400
102231,1.0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4233
102232,1.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2795
102236,1.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,2500
102240,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
102241,2.0,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2625
102243,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,3275
102245,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1850
102248,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
102253,1.0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3350
102254,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
102255,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
102256,2.0,2,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,4537
102262,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2400
102263,1.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2095
102266,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3695
102268,1.0,2,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,3508
102270,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2350
102273,2.0,2,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,5495
102274,1.0,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2400
102278,1.0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3725
102279,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
102288,1.0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3775
102291,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
102292,1.0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,2300
102293,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4300
102297,1.0,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2950
102302,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2200
102303,1.0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
102306,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3195
102309,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250
102311,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525
102313,1.0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2359
102314,1.0,3,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4850
102317,2.0,3,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,5800
102318,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300
102321,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875
102325,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1800
102326,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750
102327,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550
102328,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295
102329,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
102332,2.0,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,5000
102333,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495
102334,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
102337,1.0,2,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3200
102338,1.0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3150
102339,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525
102342,1.0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2700
102345,1.0,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3145
102347,1.0,2,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4250
102349,1.0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400
102352,3.0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,10995
102357,1.0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2495
102360,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2250
102362,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350
102366,1.0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,4030
102367,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3307
102369,1.0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3800
102370,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,3100
102376,1.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7475
102379,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875
102381,1.0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2700
102382,2.0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,4200
102386,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
102390,2.0,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4800
102391,1.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3370
102394,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
102395,1.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3220
102401,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1850
102405,1.0,3,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3450
102409,1.0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,3300
102416,1.0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2795
102418,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1850
102421,2.0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,6495
102422,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400
102424,1.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3095
102425,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750
102427,1.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850
102430,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725
102433,1.0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4400
102434,2.0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5495
102435,2.0,3,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,5000
102437,2.0,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,4500
102438,1.0,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3195
102440,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675
102442,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3295
102446,2.0,2,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7500
102447,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3120
102453,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
102458,1.0,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3300
102461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695
102462,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,3500
102467,1.0,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3318
102473,1.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
102474,2.0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
102475,1.0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3300
102481,2.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550
102483,1.0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2700
102485,2.0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4400
102489,1.0,2,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3230
102490,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795
102493,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
102494,1.0,3,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3632
102495,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3150
102496,2.0,4,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,4395
102497,1.0,2,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3400
102498,1.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200
102499,1.0,2,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3000
102502,1.0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3500
102503,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3250
102508,1.0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3585
102509,2.0,3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3795
102514,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250
102519,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
102521,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495
102522,1.0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395
102524,1.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4400
102525,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049
102529,1.0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2800
102533,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795
102534,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
102538,2.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000
102539,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
102540,2.0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500
102545,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
102546,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699
102547,1.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4050
102548,1.0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2995
102550,1.0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,3200
102553,1.0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,3100
102555,2.0,4,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5750
102556,1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100
102559,1.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5450
102561,2.0,2,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3300
102565,1.0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3250
102569,1.0,2,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3995
102571,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3530
102572,4.0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
102575,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2525
102576,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
102580,1.0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,5000
102581,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675
102586,1.0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6100
102587,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1500
102588,2.0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4700
102589,1.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600
102591,1.0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900
102604,1.0,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2291
102606,1.0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2645
102607,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900
102609,2.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7000
102610,2.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500
